keyword,cluster,intent,language,priority,target_url,coverage,exam_ids,basis
upsssc pet signature resize,exam-file-prepare,tool,en,1,/exam/upsssc-preliminary-eligibility-test-pet,prepares,upsssc-preliminary-eligibility-test-pet,record upsssc-preliminary-eligibility-test-pet
vyapam pre bed photo resize,exam-file-prepare,tool,en,1,/exam/cg-vyapam-pre-b-ed-entrance-examination,explains,cg-vyapam-pre-b-ed-entrance-examination,record cg-vyapam-pre-b-ed-entrance-examination
vyapam pre bed signature resize,exam-file-prepare,tool,en,1,/exam/cg-vyapam-pre-b-ed-entrance-examination,prepares,cg-vyapam-pre-b-ed-entrance-examination,record cg-vyapam-pre-b-ed-entrance-examination
wb primary tet photo resize,exam-file-prepare,tool,en,1,/exam/west-bengal-primary-teacher-eligibility-test,explains,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wb primary tet signature resize,exam-file-prepare,tool,en,1,/exam/west-bengal-primary-teacher-eligibility-test,prepares,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wb tet photo resize,exam-file-prepare,tool,en,1,/exam/west-bengal-primary-teacher-eligibility-test,explains,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wb tet signature resize,exam-file-prepare,tool,en,1,/exam/west-bengal-primary-teacher-eligibility-test,prepares,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wbcs photo resize,exam-file-prepare,tool,en,1,/exam/wbpsc-wbcs-online-application,prepares,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
wbcs signature resize,exam-file-prepare,tool,en,1,/exam/wbpsc-wbcs-online-application,prepares,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
wbjee photo resize,exam-file-prepare,tool,en,1,/exam/wbjee-2026,prepares,wbjee-2026,record wbjee-2026
wbjee signature resize,exam-file-prepare,tool,en,1,/exam/wbjee-2026,prepares,wbjee-2026,record wbjee-2026
wbpsc photo resize,exam-file-prepare,tool,en,1,/exam/wbpsc-wbcs-online-application,prepares,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
wbpsc signature resize,exam-file-prepare,tool,en,1,/exam/wbpsc-wbcs-online-application,prepares,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
wbssc slst photo resize,exam-file-prepare,tool,en,1,/exam/west-bengal-school-service-commission-slst-assistant-teacher-recruitment,prepares,west-bengal-school-service-commission-slst-assistant-teacher-recruitment,record west-bengal-school-service-commission-slst-assistant-teacher-recruitment
west bengal joint entrance examination photo resize,exam-file-prepare,tool,en,1,/exam/wbjee-2026,prepares,wbjee-2026,record wbjee-2026
west bengal joint entrance examination signature resize,exam-file-prepare,tool,en,1,/exam/wbjee-2026,prepares,wbjee-2026,record wbjee-2026
west bengal psc photo resize,exam-file-prepare,tool,en,1,/exam/wbpsc-wbcs-online-application,prepares,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
west bengal psc signature resize,exam-file-prepare,tool,en,1,/exam/wbpsc-wbcs-online-application,prepares,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
west bengal ssc teacher photo resize,exam-file-prepare,tool,en,1,/exam/west-bengal-school-service-commission-slst-assistant-teacher-recruitment,prepares,west-bengal-school-service-commission-slst-assistant-teacher-recruitment,record west-bengal-school-service-commission-slst-assistant-teacher-recruitment
xat photo resize,exam-file-prepare,tool,en,1,/exam/xavier-aptitude-test,prepares,xavier-aptitude-test,record xavier-aptitude-test
xat signature resize,exam-file-prepare,tool,en,1,/exam/xavier-aptitude-test,prepares,xavier-aptitude-test,record xavier-aptitude-test
xlri xat photo resize,exam-file-prepare,tool,en,1,/exam/xavier-aptitude-test,prepares,xavier-aptitude-test,record xavier-aptitude-test
xlri xat signature resize,exam-file-prepare,tool,en,1,/exam/xavier-aptitude-test,prepares,xavier-aptitude-test,record xavier-aptitude-test
adre grade iii photo size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iii/rules,explains,assam-direct-recruitment-grade-iii,record assam-direct-recruitment-grade-iii
adre grade iii signature size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iii/rules,explains,assam-direct-recruitment-grade-iii,record assam-direct-recruitment-grade-iii
adre grade iv photo size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iv/rules,explains,assam-direct-recruitment-grade-iv,record assam-direct-recruitment-grade-iv
adre grade iv signature size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iv/rules,explains,assam-direct-recruitment-grade-iv,record assam-direct-recruitment-grade-iv
agnipath photo size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment,record indian-army-agniveer-cee-2025-26-online-upload
agnipath signature size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment,record indian-army-agniveer-cee-2025-26-online-upload
agniveer cee photo size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload,record indian-army-agniveer-cee-2025-26-online-upload
agniveer cee signature size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload,record indian-army-agniveer-cee-2025-26-online-upload
agniveer photo size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment|indian-air-force-agniveervayu-recruitment|indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment|upsc-combined-defence-services-examination-ii-2026|upsc-nda-na-examination-ii-2026,record indian-army-agniveer-cee-2025-26-online-upload
agniveer signature size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment|indian-air-force-agniveervayu-recruitment|indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment|upsc-combined-defence-services-examination-ii-2026|upsc-nda-na-examination-ii-2026,record indian-army-agniveer-cee-2025-26-online-upload
agniveervayu photo size,exam-file-size,informational,en,1,/exam/indian-air-force-agniveervayu-recruitment/rules,explains,indian-air-force-agniveervayu-recruitment,record indian-air-force-agniveervayu-recruitment
agniveervayu signature size,exam-file-size,informational,en,1,/exam/indian-air-force-agniveervayu-recruitment/rules,explains,indian-air-force-agniveervayu-recruitment,record indian-air-force-agniveervayu-recruitment
aima mat photo size,exam-file-size,informational,en,1,/exam/management-aptitude-test-2026/rules,explains,management-aptitude-test-2026,record management-aptitude-test-2026
aima mat signature size,exam-file-size,informational,en,1,/exam/management-aptitude-test-2026/rules,explains,management-aptitude-test-2026,record management-aptitude-test-2026
air force agniveer photo size,exam-file-size,informational,en,1,/exam/indian-air-force-agniveervayu-recruitment/rules,explains,indian-air-force-agniveervayu-recruitment,record indian-air-force-agniveervayu-recruitment
air force agniveer signature size,exam-file-size,informational,en,1,/exam/indian-air-force-agniveervayu-recruitment/rules,explains,indian-air-force-agniveervayu-recruitment,record indian-air-force-agniveervayu-recruitment
aissee photo size,exam-file-size,informational,en,1,/exam/all-india-sainik-schools-entrance-examination/rules,explains,all-india-sainik-schools-entrance-examination,record all-india-sainik-schools-entrance-examination
aissee signature size,exam-file-size,informational,en,1,/exam/all-india-sainik-schools-entrance-examination/rules,explains,all-india-sainik-schools-entrance-examination,record all-india-sainik-schools-entrance-examination
ap dsc photo size,exam-file-size,informational,en,1,/exam/ap-mega-dsc-teacher-recruitment/rules,explains,ap-mega-dsc-teacher-recruitment,record ap-mega-dsc-teacher-recruitment
ap dsc signature size,exam-file-size,informational,en,1,/exam/ap-mega-dsc-teacher-recruitment/rules,explains,ap-mega-dsc-teacher-recruitment,record ap-mega-dsc-teacher-recruitment
ap forest beat officer photo size,exam-file-size,informational,en,1,/exam/appsc-forest-beat-officer-assistant-beat-officer-2025/rules,explains,appsc-forest-beat-officer-assistant-beat-officer-2025,record appsc-forest-beat-officer-assistant-beat-officer-2025
ap forest beat officer signature size,exam-file-size,informational,en,1,/exam/appsc-forest-beat-officer-assistant-beat-officer-2025/rules,explains,appsc-forest-beat-officer-assistant-beat-officer-2025,record appsc-forest-beat-officer-assistant-beat-officer-2025
ap group i photo size,exam-file-size,informational,en,1,/exam/appsc-group-i-services-examination/rules,explains,appsc-group-i-services-examination,record appsc-group-i-services-examination
ap group i signature size,exam-file-size,informational,en,1,/exam/appsc-group-i-services-examination/rules,explains,appsc-group-i-services-examination,record appsc-group-i-services-examination
ap group ii photo size,exam-file-size,informational,en,1,/exam/appsc-group-ii-services-examination/rules,explains,appsc-group-ii-services-examination,record appsc-group-ii-services-examination
ap group ii signature size,exam-file-size,informational,en,1,/exam/appsc-group-ii-services-examination/rules,explains,appsc-group-ii-services-examination,record appsc-group-ii-services-examination
ap polytechnic photo size,exam-file-size,informational,en,1,/exam/ap-polycet/rules,explains,ap-polycet,record ap-polycet
ap polytechnic signature size,exam-file-size,informational,en,1,/exam/ap-polycet/rules,explains,ap-polycet,record ap-polycet
ap teacher recruitment photo size,exam-file-size,informational,en,1,/exam/ap-mega-dsc-teacher-recruitment/rules,explains,ap-mega-dsc-teacher-recruitment,record ap-mega-dsc-teacher-recruitment
ap teacher recruitment signature size,exam-file-size,informational,en,1,/exam/ap-mega-dsc-teacher-recruitment/rules,explains,ap-mega-dsc-teacher-recruitment,record ap-mega-dsc-teacher-recruitment
ap tet signature size,exam-file-size,informational,en,1,/exam/andhra-pradesh-teacher-eligibility-test/rules,explains,andhra-pradesh-teacher-eligibility-test,record andhra-pradesh-teacher-eligibility-test
appsc fbo photo size,exam-file-size,informational,en,1,/exam/appsc-forest-beat-officer-assistant-beat-officer-2025/rules,explains,appsc-forest-beat-officer-assistant-beat-officer-2025,record appsc-forest-beat-officer-assistant-beat-officer-2025
appsc fbo signature size,exam-file-size,informational,en,1,/exam/appsc-forest-beat-officer-assistant-beat-officer-2025/rules,explains,appsc-forest-beat-officer-assistant-beat-officer-2025,record appsc-forest-beat-officer-assistant-beat-officer-2025
appsc group 1 photo size,exam-file-size,informational,en,1,/exam/appsc-group-i-services-examination/rules,explains,appsc-group-i-services-examination,record appsc-group-i-services-examination
appsc group 1 signature size,exam-file-size,informational,en,1,/exam/appsc-group-i-services-examination/rules,explains,appsc-group-i-services-examination,record appsc-group-i-services-examination
appsc group 2 photo size,exam-file-size,informational,en,1,/exam/appsc-group-ii-services-examination/rules,explains,appsc-group-ii-services-examination,record appsc-group-ii-services-examination
appsc group 2 signature size,exam-file-size,informational,en,1,/exam/appsc-group-ii-services-examination/rules,explains,appsc-group-ii-services-examination,record appsc-group-ii-services-examination
army agniveer photo size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment,record indian-army-agniveer-cee-2025-26-online-upload
army agniveer signature size,exam-file-size,informational,en,1,/exam/indian-army-agniveer-cee-2025-26-online-upload/rules,explains,indian-army-agniveer-cee-2025-26-online-upload|indian-army-agniveer-recruitment,record indian-army-agniveer-cee-2025-26-online-upload
assam adre photo size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iii/rules,explains,assam-direct-recruitment-grade-iii,record assam-direct-recruitment-grade-iii
assam adre signature size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iii/rules,explains,assam-direct-recruitment-grade-iii,record assam-direct-recruitment-grade-iii
assam grade 3 photo size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iii/rules,explains,assam-direct-recruitment-grade-iii,record assam-direct-recruitment-grade-iii
assam grade 3 signature size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iii/rules,explains,assam-direct-recruitment-grade-iii,record assam-direct-recruitment-grade-iii
assam grade 4 photo size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iv/rules,explains,assam-direct-recruitment-grade-iv,record assam-direct-recruitment-grade-iv
assam grade 4 signature size,exam-file-size,informational,en,1,/exam/assam-direct-recruitment-grade-iv/rules,explains,assam-direct-recruitment-grade-iv,record assam-direct-recruitment-grade-iv
bihar bed cet photo size,exam-file-size,informational,en,1,/exam/bihar-b-ed-common-entrance-test/rules,explains,bihar-b-ed-common-entrance-test,record bihar-b-ed-common-entrance-test
bihar bed cet signature size,exam-file-size,informational,en,1,/exam/bihar-b-ed-common-entrance-test/rules,explains,bihar-b-ed-common-entrance-test,record bihar-b-ed-common-entrance-test
bihar bed photo size,exam-file-size,informational,en,1,/exam/bihar-b-ed-common-entrance-test/rules,explains,bihar-b-ed-common-entrance-test,record bihar-b-ed-common-entrance-test
bihar bed signature size,exam-file-size,informational,en,1,/exam/bihar-b-ed-common-entrance-test/rules,explains,bihar-b-ed-common-entrance-test,record bihar-b-ed-common-entrance-test
bihar deled photo size,exam-file-size,informational,en,1,/exam/bihar-d-el-ed-joint-entrance-examination/rules,explains,bihar-d-el-ed-joint-entrance-examination,record bihar-d-el-ed-joint-entrance-examination
