keyword,cluster,intent,language,priority,target_url,coverage,exam_ids,basis
capf photograph format,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf photograph kb,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf photograph pixel size,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf sign dimensions,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf sign format,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf sign kb,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf sign pixel size,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf signature dimensions,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf signature format,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf signature kb,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
capf signature pixel size,exam-file-size,informational,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
cat 2025 certificate format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 certificate kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 documents format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 documents kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photo dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photo format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photo kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photo pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photograph dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photograph format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photograph kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 photograph pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 sign dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 sign format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 sign kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 sign pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 signature dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 signature format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 signature kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat 2025 signature pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat certificate format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat certificate kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat documents format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat documents kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photo dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photo format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photo kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photo pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photograph dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photograph format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photograph kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat photograph pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat sign dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat sign format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat sign kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat sign pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat signature dimensions,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat signature format,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat signature kb,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cat signature pixel size,exam-file-size,informational,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
cbse class 11 registration certificate format,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration certificate kb,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration documents format,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration documents kb,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photo dimensions,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photo format,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photo kb,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photo pixel size,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photograph dimensions,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photograph format,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photograph kb,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 11 registration photograph pixel size,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 9 registration certificate format,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 9 registration certificate kb,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 9 registration documents format,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
cbse class 9 registration documents kb,exam-file-size,informational,en,3,/exam/cbse-classes-ix-xi-registration-2025-26/rules,explains,cbse-classes-ix-xi-registration-2025-26,record cbse-classes-ix-xi-registration-2025-26
